"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"A_06_P5913" 1.4210469 0.198454703333333 7.62071962676498 0.000247288803480197 0.0294693600524703 1.17984371123019
"A_06_P5029" -0.63628006 0.0124371833333333 -7.54807722113697 0.000260863672424408 0.0305113880561585 1.12678202346506
"A_06_P4074" 0.750305813333333 0.0324799233333333 7.46903437035576 0.000276617556014983 0.0314274435716214 1.06843212481418
"A_06_P3234" -0.631705916666667 -0.00560363166666666 -7.42570617419501 0.000285715794409769 0.0314274435716214 1.03617283310361
"A_06_P3001" 1.26491371666667 0.0790868583333333 7.41705191033768 0.000287573979826563 0.0314274435716214 1.02970600523815
"A_06_P2204" -0.79611408 0.0511935733333333 -7.41230512987645 0.000288599070163718 0.0314274435716214 1.02615568720399
"A_06_P5548" 0.880227723333333 0.069591995 7.34879471670531 0.000302726249777346 0.0316407765873781 0.978425943429317
"A_06_P1144" 1.07223257 0.129863421666667 7.33798957110258 0.000305207992978533 0.0316407765873781 0.970263237018838
"A_06_P3446" 1.07957332333333 -0.068019395 7.33327500894312 0.000306298156822947 0.0316407765873781 0.966697761705706
"A_06_P2657" 0.983393663333333 0.0342891983333333 7.31487179229747 0.000310596603612641 0.0316407765873781 0.952757398713456
"A_06_P2062" -0.855838146666667 0.04410585 -7.27372158826383 0.000320461088022499 0.0317264592769585 0.92145568569539
"A_06_P5771" 1.39169835666667 0.181367631666667 7.23051592632027 0.000331207493494726 0.0317264592769585 0.88839505954341
"A_06_P1990" 0.622229893333333 0.0220918633333333 7.2124577428267 0.00033582121623519 0.0317264592769585 0.874517420565383
"A_06_P3554" 1.73045986333333 0.172311778333333 7.19972972919776 0.000339117458773245 0.0317264592769585 0.864714772626153
"A_06_P2042" 0.578792886666667 0.00722010333333334 7.19460418333281 0.000340455326336892 0.0317264592769585 0.860762299297374
"A_06_P6310" 1.37491351333333 0.190334636666667 7.19032535277382 0.000341576825654398 0.0317264592769585 0.8574605686765
"A_06_P5960" -0.743364973333333 -0.0271768566666667 -7.13018976240225 0.000357795824148615 0.0323255713961358 0.810845999234251
"A_06_P5517" 0.94873525 0.0558743516666667 7.10570656887612 0.000364650984206749 0.0323255713961358 0.79175404228189
"A_06_P3243" 0.983160976666666 -0.0445488316666667 7.10370718169174 0.00036521742614595 0.0323255713961358 0.790192004779301
"A_06_P5795" -1.34990501 -0.194087971666667 -7.09219288750093 0.000368499230608261 0.0323255713961358 0.781187773567518
"A_06_P6889" -2.33143311333333 -0.24314531 -7.04417378081795 0.00038255541378819 0.033098904020359 0.74347813375711
"A_06_P6960" -0.69012618 0.0408548966666667 -7.00152979916752 0.000395555758382843 0.0337612185127843 0.709774008717513
"A_06_P6729" -0.90849654 0.0420657866666667 -6.96115358095226 0.000408333716219235 0.0340567511909421 0.677673891893558
"A_06_P1690" 1.37828302333333 -0.063429905 6.95660525001527 0.000409802579245028 0.0340567511909421 0.674046314532509
"A_06_P5509" 1.82248259 0.259668115 6.93913219642701 0.000415502048001396 0.0340819601971015 0.660088657871606
"A_06_P5644" 0.718171443333333 -0.002128285 6.90594352490794 0.000426579864536608 0.03443533465864 0.633481605178894
"A_06_P4990" 0.586839673333333 -0.0173304866666667 6.89380937022007 0.000430714287212248 0.03443533465864 0.623722383577862
"A_06_P6811" -1.17918618666667 -0.153846896666667 -6.86844510065853 0.000439505809274206 0.0346989836421986 0.603267990935903
"A_06_P4153" 0.70138566 0.0497456433333333 6.78222448985522 0.000470966311756501 0.0364565623559777 0.533182332861955
"A_06_P6207" 0.70937697 0.00682560499999998 6.77606214330164 0.00047331192419097 0.0364565623559777 0.528140107964072
"A_06_P5632" 0.643297993333333 -0.03295652 6.72843221079689 0.000491900039034953 0.0374318150186116 0.489017760337983
"A_06_P1626" 0.836368566666667 -0.0401106 6.70137498470125 0.000502831307825378 0.0375058129153702 0.466674559409884
"A_06_P4315" -0.540938693333333 0.0161803566666667 -6.69669800591894 0.000504748907189118 0.0375058129153702 0.462803651843323
"A_06_P7025" 0.690182683333333 -0.0130890216666667 6.65956970399607 0.000520272549615404 0.038019996151195 0.431982267131493
"A_06_P1397" 1.63210836666667 0.121813606666667 6.64596475735553 0.000526097237592075 0.038019996151195 0.42064728398517
"A_06_P3511" 2.34503142666667 0.257288466666667 6.63757209175611 0.000529727622119247 0.038019996151195 0.413643895041736
"A_06_P5595" 0.883469576666667 0.100514568333333 6.62275563702982 0.000536206971140288 0.0380526205586748 0.401259495694471
"A_06_P5534" 3.64971416666667 0.54153345 6.6085027742235 0.000542525619262618 0.038066506896844 0.389321327478839
"A_06_P2601" 1.00010060333333 -0.112159005 6.59529614091673 0.000548456638317417 0.038066506896844 0.378237676099278
"A_06_P2574" -0.662253386666667 -0.0516003 -6.58036949958113 0.000555249656286166 0.0381190959685155 0.365685202102884
"A_06_P1173" -0.84301916 -0.0278741566666667 -6.49612995144992 0.000595440669521073 0.0404387448246785 0.294337764785853
"A_06_P4678" -0.722504773333333 0.00829546 -6.47682622998286 0.000605113235477365 0.0406584595242025 0.277866260476022
"A_06_P4920" -0.659982046666667 -0.0297101333333333 -6.39195712722483 0.000649827711786063 0.0430333261975346 0.204903439453649
"A_06_P2712" 0.75178496 -0.0441374766666667 6.36932530808607 0.000662382007215425 0.0430333261975346 0.185295420292176
"A_06_P1349" 0.62711811 0.00858132166666667 6.36218736354262 0.00066639892363382 0.0430333261975346 0.17909787231482
"A_06_P3461" 0.594596546666667 -0.0227910666666667 6.35986557436302 0.000667711521114375 0.0430333261975346 0.177080593500358
"A_06_P6494" 0.67318948 0.06933705 6.31488701805815 0.000693732268966632 0.0442587172807399 0.137867395624547
"A_06_P6304" 0.509787876666667 0.0216751116666667 6.29610719449169 0.000704938308020209 0.0445239035345564 0.121419231739189
"A_06_P6475" 0.74753682 0.0123029566666667 6.26054255724167 0.000726731683282586 0.0454459139763645 0.0901476080691808
"A_06_P3659" -0.827032396666667 -0.0686462683333333 -6.2431545661652 0.00073766632646049 0.0456774560580829 0.0747998814671194
"A_06_P3341" 0.630756693333333 0.00822814 6.21418905623588 0.000756301742041316 0.0457515035142522 0.0491472105609612
"A_06_P3209" 0.528734526666667 -0.03067382 6.2015499276865 0.000764601459338005 0.0457515035142522 0.0379198891200385
"A_06_P7017" -0.536597886666667 -0.00399827666666666 -6.1978919824776 0.000767022896787925 0.0457515035142522 0.0346667050691138
"A_06_P3101" 1.06864228333333 -0.074373085 6.18858938033628 0.0007732204751389 0.0457515035142522 0.0263856907981399
"A_06_P2605" 0.612460453333333 0.0371205 6.18581350422867 0.000775080886007757 0.0457515035142522 0.0239124918536895
"A_06_P5054" 0.641222323333333 0.013021945 6.15597849944568 0.000795402671828557 0.0461780015921457 -0.00273224584521703
"A_06_P1572" -1.45685052666667 -0.11601408 -6.14515496472797 0.00080292491809479 0.0461780015921457 -0.0124269318646988
"A_06_P5357" 0.48713811 -0.000652631666666658 6.13659027960391 0.000808934892704051 0.0461780015921457 -0.0201091456390614
"A_06_P3215" 2.03726738 0.213343943333333 6.11691319853627 0.000822938208467773 0.0461780015921457 -0.0377949611983448
"A_06_P1722" 0.736012776666667 0.0224933616666667 6.11271206938985 0.00082596370389034 0.0461780015921457 -0.0415774910482574
"A_06_P3099" -0.517252603333333 0.00706609166666666 -6.09735971554577 0.000837128401804111 0.0461780015921457 -0.0554197630562943
"A_06_P4904" 1.22707843333333 0.14950895 6.08178856532781 0.000848628559222686 0.0461780015921457 -0.0694908449610558
"A_06_P5975" -0.942842013333333 -0.03965942 -6.07106289907847 0.000856654968271455 0.0461780015921457 -0.0792017527626516
"A_06_P6454" 0.52545611 0.025608065 6.06767185421635 0.000859210615121166 0.0461780015921457 -0.0822751170774936
"A_06_P3370" 0.48010254 -0.00396537666666666 6.05545406787682 0.000868490931135609 0.0461780015921457 -0.09336086996439
"A_06_P5134" 0.61473211 0.0216391883333333 6.04735438602828 0.000874706301586026 0.0461780015921457 -0.100720927987749
"A_06_P7011" 1.09628169 0.0637388316666667 6.02423871030349 0.000892725380743513 0.0461780015921457 -0.121773470659076
"A_06_P3996" 0.72704856 -0.05543995 6.01531319463258 0.000899796054350122 0.0461780015921457 -0.12992129913232
"A_06_P2303" 0.656297366666667 -0.0612692833333333 6.01114717220464 0.000903118180499579 0.0461780015921457 -0.133727951395169
"A_06_P1384" 0.97788396 0.0925656866666667 6.01045512266262 0.00090367139851063 0.0461780015921457 -0.134360526468684
"A_06_P5888" 0.860184513333333 -0.0906109 6.00455008018198 0.000908407592971751 0.0461780015921457 -0.139760679995164
"A_06_P6743" -0.907305356666667 0.0668819916666667 -5.99894738432323 0.000912927487909686 0.0461780015921457 -0.144888624176587
"A_06_P6111" 1.28607016333333 0.149443778333333 5.99773473356903 0.000913909151206176 0.0461780015921457 -0.145999069206762
"A_06_P2829" -0.85106436 -0.08552917 -5.95406199003249 0.000950078895742313 0.0463948454831863 -0.186121706750984
"A_06_P3414" 0.622691793333333 -0.03886557 5.94948625676827 0.000953962131657682 0.0463948454831863 -0.190340249525141
"A_06_P7098" -0.635147726666667 0.00538317333333334 -5.94924680838526 0.000954165839532932 0.0463948454831863 -0.190561083421657
"A_06_P2613" 0.527835846666667 0.01237615 5.9490054746517 0.000954371201550919 0.0463948454831863 -0.190783663885654
"A_06_P1904" 0.756548556666667 0.037469865 5.94835057664529 0.000954928738570966 0.0463948454831863 -0.191387711240291
"A_06_P3581" 0.523594216666667 -0.00077867166666667 5.93334315706074 0.000967807427560429 0.046661616125738 -0.205245634185086
"A_06_P5697" 0.50939592 0.0210328133333333 5.91685976241933 0.000982181555816609 0.0467836684465398 -0.220501385841717
"A_06_P3363" 1.71963882 0.0874713333333333 5.91348631780798 0.000985153246261842 0.0467836684465398 -0.223628097459303
"A_06_P3680" 0.617899733333333 0.0606377133333333 5.89732822660037 0.000999529935580038 0.0469481072207358 -0.238625691750326
"A_06_P4062" 0.68291251 0.0681271516666667 5.88971631295361 0.00100638543637226 0.0469481072207358 -0.245703137524752
"A_06_P5291" -0.6376737 -0.00895055000000001 -5.88471873477377 0.00101091554496834 0.0469481072207358 -0.250354078637359
"A_06_P3657" 0.936581296666667 0.0573914816666667 5.86236991830432 0.00103146038588411 0.0475525824616353 -0.271194209219422
"A_06_P4756" -0.829554886666667 -0.0468053833333333 -5.82820093716478 0.00106379821027668 0.0484307975336451 -0.303187967859955
"A_06_P3917" -0.51281707 0.0213039716666667 -5.82311611282099 0.0010687086201495 0.0484307975336451 -0.307962713265912
"A_06_P3219" 1.34154082333333 0.125514428333333 5.81816621052145 0.00107351356154375 0.0484307975336451 -0.312614162707185
"A_06_P5489" 0.460310616666667 0.002279915 5.79852980485181 0.0010928189711894 0.0485877161053845 -0.331099679206027
"A_06_P4818" 0.565636636666667 0.0452087716666667 5.79144981372506 0.00109987641611535 0.0485877161053845 -0.337777694745165
"A_06_P7126" 0.697727516666667 0.0646767616666667 5.78952050949874 0.00110180856977611 0.0485877161053845 -0.339598655008142
"A_06_P4599" -0.449781096666667 0.00351572166666667 -5.78359901505108 0.00110776300176937 0.0485877161053845 -0.345190813943869
"A_06_P1973" 1.05885442666667 0.164932566666667 5.76513270745723 0.00112656877792577 0.0487142517798783 -0.362661103325975
"A_06_P3206" 0.75207281 0.097853265 5.75752347763733 0.00113442349334006 0.0487142517798783 -0.369873603604718
"A_06_P3553" 0.46533998 0.00620381 5.75736965166759 0.00113458292401669 0.0487142517798783 -0.370019491909318
"A_06_P3918" 0.973310793333333 0.105030223333333 5.75072006504509 0.00114149925006681 0.0487142517798783 -0.376329077158939
"A_06_P5896" 0.596640586666667 -0.0585290633333333 5.74141747688595 0.00115125573302214 0.0488008806024687 -0.385166281390284
"A_06_P4847" 0.71928977 -0.0915911983333333 5.72505711991205 0.00116864564756295 0.048995611878767 -0.400737273583421
"A_06_P3896" 1.11855953 0.170360881666667 5.72252442513502 0.00117136437518901 0.048995611878767 -0.403151090644998
"A_06_P5132" 0.781598873333333 -0.0840787066666667 5.71206894824805 0.00118266433206049 0.0491428152716716 -0.413125256139365
