"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"A_06_P7199" 4.11164343333333 -0.08700215 29.8460884327781 1.51097167857169e-10 1.58640195625883e-09 14.9642588917607
"A_06_P2062" -2.7352486 0.00483546666666671 -29.8368333099235 1.51529185649833e-10 1.58640195625883e-09 14.9612893941794
"A_06_P3864" -2.36121513333333 0.011403 -29.8256053106713 1.5205513090179e-10 1.58640195625883e-09 14.9576855426374
"A_06_P2612" 2.99632626666667 0.000276966666666693 29.6740751427531 1.59354334668542e-10 1.62835019585063e-09 14.9089027041168
"A_06_P6318" -3.63994883333333 0.0704560166666667 -29.6680735663116 1.59651307231427e-10 1.62835019585063e-09 14.9069649636999
"A_06_P5391" 4.45179626666667 -0.145254766666667 29.6461850365428 1.60739606029617e-10 1.62835019585063e-09 14.8998941274089
"A_06_P3274" -2.6626202 0.000401666666666671 -29.6411400746367 1.60991604269006e-10 1.62835019585063e-09 14.8982635989793
"A_06_P4078" 2.28836313333333 -0.0141426666666667 29.5294415030273 1.66684528399557e-10 1.66429757588927e-09 14.8620845537897
"A_06_P3574" -2.40298616666667 0.01692025 -29.5222657987724 1.67057794410017e-10 1.66429757588927e-09 14.8597552263604
"A_06_P2064" 2.83539143333333 -0.03693135 29.4810892370573 1.69217681703782e-10 1.67323453923515e-09 14.8463767744954
"A_06_P3730" -2.903753 -0.0382458333333333 -29.4156346433179 1.72714941025867e-10 1.68850108534042e-09 14.8250681071095
"A_06_P4804" 2.8361788 -0.0579385666666666 29.4046380979402 1.73310300080224e-10 1.68850108534042e-09 14.8214831020879
"A_06_P4714" 2.30416903333333 0.000628316666666665 29.2645841485165 1.81094907932199e-10 1.74072865045579e-09 14.7756951136012
"A_06_P3469" 4.20665773333333 -0.1045718 29.2336626806313 1.82865276501767e-10 1.74072865045579e-09 14.7655536307581
"A_06_P5086" 3.11773173333333 0.0705515666666667 29.2258849063527 1.83313591499488e-10 1.74072865045579e-09 14.7630008660623
"A_06_P2783" 3.3115921 -0.06409135 29.2152934407537 1.83926046085895e-10 1.74072865045579e-09 14.7595234178196
"A_06_P5341" 3.1283865 -0.0489668833333333 29.1178603097075 1.89667590325492e-10 1.77528265673599e-09 14.7274688747766
"A_06_P3148" -5.26197983333333 -0.17777745 -29.1080481402947 1.90256707363404e-10 1.77528265673599e-09 14.7242342763441
"A_06_P3628" 3.807758 -0.131336666666667 29.0418249008768 1.94286061595786e-10 1.79470111955013e-09 14.7023724976127
"A_06_P6390" 2.6736914 -0.0254939333333333 29.0294932190849 1.95046763181297e-10 1.79470111955013e-09 14.6982955236942
"A_06_P5710" 3.10253906666667 -0.0874236666666667 28.9956827206521 1.9714938261401e-10 1.80153746181768e-09 14.6871077439393
"A_06_P2550" 3.5985778 -0.1359105 28.9657384951235 1.99032521326384e-10 1.80628829285931e-09 14.6771874114106
"A_06_P5072" 3.0055545 -0.0826938833333333 28.8555264413925 2.06136964777435e-10 1.85803726755171e-09 14.6405782963179
"A_06_P3211" -4.19531376666667 -0.00867048333333331 -28.8337014547971 2.07576868563523e-10 1.85837399220722e-09 14.6333106189224
"A_06_P4185" 2.7911814 -0.0640309 28.7558688315995 2.12803220019084e-10 1.89237762768649e-09 14.6073436348518
"A_06_P7119" 3.09380883333333 -0.0784258833333334 28.7051744492964 2.16285511698472e-10 1.89350126206568e-09 14.590389484966
"A_06_P3255" 3.55639486666667 -0.00990533333333336 28.698906792592 2.16720410802557e-10 1.89350126206568e-09 14.5882910762594
"A_06_P5966" 3.98380623333333 0.0144821833333333 28.6917706802734 2.1721674855395e-10 1.89350126206568e-09 14.5859013017557
"A_06_P3477" 3.10568493333333 0.0122175 28.6382768503551 2.20977708534726e-10 1.91062446404311e-09 14.5679664190247
"A_06_P1153" -2.39984583333333 -0.00461165 -28.6175660628876 2.22453111330517e-10 1.91062446404311e-09 14.561012922974
"A_06_P1210" 2.5490665 -0.01634025 28.6028648937453 2.23507012774854e-10 1.91062446404311e-09 14.5560737905328
"A_06_P2987" -4.4319719 -0.10545115 -28.5180501050976 2.29696165698124e-10 1.95094499711547e-09 14.5275246783086
"A_06_P4488" -2.62295723333333 -0.0442377833333333 -28.4625336327099 2.3384994074664e-10 1.97318952087007e-09 14.5087875259953
"A_06_P3542" 2.64882183333333 -0.0373520833333334 28.4434945232324 2.35293542866016e-10 1.97318952087007e-09 14.5023525654865
"A_06_P4104" 2.36606916666667 0.0120430166666666 28.4147694771607 2.37490258861585e-10 1.97908549051321e-09 14.4926350322006
"A_06_P6223" 2.5291672 -0.0339088333333334 28.3917081696366 2.39270272950746e-10 1.98145694787337e-09 14.4848257901743
"A_06_P5786" 2.87886206666667 0.00898980000000005 28.3691722096961 2.41024009206172e-10 1.98358268446073e-09 14.4771877914435
"A_06_P3568" -3.99037766666667 0.0252965333333333 -28.3316151712701 2.43978366849127e-10 1.99550207453762e-09 14.4644441315825
"A_06_P5723" 2.71078903333333 0.0289289166666667 28.2615280184614 2.49599406906409e-10 2.01829232724816e-09 14.4406134330841
"A_06_P7006" -2.3727169 0.00894704999999999 -28.2442371302243 2.51008084988166e-10 2.01829232724816e-09 14.4347244106882
"A_06_P1665" 3.29437163333333 -0.0812230166666667 28.2402456558651 2.51334516223355e-10 2.01829232724816e-09 14.4333644178485
"A_06_P2953" -2.37346423333333 0.00724458333333333 -28.2011388869623 2.54557714981712e-10 2.02117527507236e-09 14.4200287532438
"A_06_P2763" -2.22527693333333 -0.00672753333333335 -28.1988912003938 2.54744355424214e-10 2.02117527507236e-09 14.4192616683145
"A_06_P5831" -2.5951592 0.0163035333333333 -28.1591571531357 2.58068861732232e-10 2.03536453449528e-09 14.4056903808558
"A_06_P3290" 2.55120346666667 -0.0233510333333333 28.1013734585311 2.62989555804224e-10 2.05946327004555e-09 14.3859171101396
"A_06_P5994" 2.8946231 0.07409015 28.0741472043439 2.65343973124388e-10 2.05946327004555e-09 14.3765851638135
"A_06_P1617" 3.26201313333333 -0.0631777333333334 28.0645081879406 2.66183098820549e-10 2.05946327004555e-09 14.3732789896707
"A_06_P2778" -2.54997573333333 0.0170631333333333 -28.0512550835889 2.67341647130442e-10 2.05946327004555e-09 14.3687311787823
"A_06_P2910" 3.52485466666667 -0.0988807666666667 27.8854251898362 2.82319613736649e-10 2.16100190944522e-09 14.3116291998432
"A_06_P4248" -2.54453146666667 0.0493669666666666 -27.869732517602 2.83784401693184e-10 2.16100190944522e-09 14.3062065629069
"A_06_P4628" -2.27573873333333 0.0371699333333333 -27.618004645914 3.08468372641614e-10 2.32394751173672e-09 14.2187678319808
"A_06_P7060" 3.30208446666667 -0.0817024666666667 27.6158428761347 3.08690386464651e-10 2.32394751173672e-09 14.2180132114714
"A_06_P1808" 3.90680073333333 -0.0702264333333333 27.5969296854871 3.10640328945363e-10 2.32541489182264e-09 14.2114083645089
"A_06_P2446" 2.7378871 -0.05166245 27.5679949306373 3.13649917230002e-10 2.33475359735816e-09 14.2012943428419
"A_06_P6535" 3.60589313333333 -0.146009933333333 27.4899658644425 3.21927991506967e-10 2.37836015076533e-09 14.1739624609618
"A_06_P5308" -2.55018616666667 0.04974335 -27.4791168234105 3.23097982745478e-10 2.37836015076533e-09 14.1701556582096
"A_06_P3916" 2.31873766666667 0.0263052 27.4297224152695 3.28484619385053e-10 2.40465260047069e-09 14.1528032396035
"A_06_P1742" -2.6991746 0.00363523333333338 -27.3621602173658 3.36014102968837e-10 2.44625651886654e-09 14.1290138403485
"A_06_P4501" 2.59697153333333 -0.0532121666666667 27.2873314120938 3.44577043968193e-10 2.49488843310303e-09 14.1025918777976
"A_06_P6672" -2.1356783 -0.0148583833333333 -27.2022525132381 3.54607455433518e-10 2.55355912200767e-09 14.0724557603552
"A_06_P2684" -2.7774315 0.05072465 -27.1671945904321 3.58834250059444e-10 2.56134259472437e-09 14.0600082650403
"A_06_P3900" 2.29766716666667 0.00771044999999996 27.1612661992335 3.5955450763678e-10 2.56134259472437e-09 14.0579016527672
"A_06_P7026" 3.03260186666667 0.0752807333333333 27.1336703507186 3.62928326455649e-10 2.57155097622318e-09 14.048089153649
"A_06_P6146" 2.18928046666667 0.0115510666666667 27.1050739970331 3.66461460086204e-10 2.57407289939104e-09 14.0379095766177
"A_06_P4481" 2.92886833333333 0.0267701333333333 27.0993788255019 3.67169643762194e-10 2.57407289939104e-09 14.0358808622488
"A_06_P5846" -2.20989956666667 -0.01104275 -27.0242914930962 3.76649577058307e-10 2.6134139597144e-09 14.0090906153996
"A_06_P7176" -3.36729953333333 -0.0958054 -27.0236940144362 3.76726087777698e-10 2.6134139597144e-09 14.0088771218965
"A_06_P4677" -2.37644863333333 0.01671425 -26.9433898516839 3.87167716514792e-10 2.66380709222175e-09 13.980136318197
"A_06_P2485" -2.30747863333333 -0.00156211666666665 -26.937008082267 3.88011146263244e-10 2.66380709222175e-09 13.9778483460227
"A_06_P3679" 2.8058116 0.00132943333333331 26.8188337223075 4.04002511578245e-10 2.75929550433595e-09 13.935375478776
"A_06_P4219" -2.26650126666667 0.00378663333333333 -26.784395186939 4.08798942719087e-10 2.76409647018834e-09 13.9229602181542
"A_06_P2742" -2.94541693333333 -0.1139098 -26.7838336821794 4.0887766653352e-10 2.76409647018834e-09 13.9227576512504
"A_06_P1840" 2.4305391 -0.00289011666666665 26.7504449556657 4.13589105261516e-10 2.77892972002443e-09 13.9107042412198
"A_06_P1624" 2.75348093333333 0.00666713333333335 26.6969031158234 4.21270212103919e-10 2.77892972002443e-09 13.8913418315677
"A_06_P2399" 2.15349703333333 -0.0195029833333333 26.6920710100846 4.21971152414345e-10 2.77892972002443e-09 13.8895923452115
"A_06_P4031" -2.46118386666667 0.0511450666666667 -26.6877345096008 4.22601299416422e-10 2.77892972002443e-09 13.8880220063293
"A_06_P1753" 2.15357016666667 -0.00587495000000001 26.6670433604103 4.25622347982121e-10 2.77892972002443e-09 13.8805255390122
"A_06_P5478" 2.35704103333333 0.0334362833333333 26.6618977450145 4.26377347368397e-10 2.77892972002443e-09 13.8786602999219
"A_06_P5063" -2.27925463333333 0.0305882833333333 -26.6553415105401 4.27341469748793e-10 2.77892972002443e-09 13.8762831658675
"A_06_P1578" 3.25536313333333 -0.0813832333333333 26.6333320988559 4.30595729067336e-10 2.77892972002443e-09 13.8682985000598
"A_06_P5893" 2.86126293333333 -0.0396456666666667 26.6311133602736 4.30925304730079e-10 2.77892972002443e-09 13.8674931850919
"A_06_P6870" 3.18704956666667 0.05002895 26.6235899713785 4.32044922509459e-10 2.77892972002443e-09 13.8647619558417
"A_06_P7046" 6.28225356666667 -0.286577883333333 26.5230843898822 4.47314792237284e-10 2.84752212134465e-09 13.8281958463123
"A_06_P5163" 5.98058013333334 -0.224349033333333 26.5191474258974 4.47924970239718e-10 2.84752212134465e-09 13.8267604790594
"A_06_P7168" -2.01907923333333 0.00439818333333331 -26.5072186941395 4.49779396822397e-10 2.84752212134465e-09 13.8224100231979
"A_06_P4444" 2.53982956666667 -0.03746845 26.4974433527847 4.51305392816888e-10 2.84752212134465e-09 13.8188433568524
"A_06_P4563" 2.65652396666667 -0.0717983166666667 26.4300616367107 4.6198126613272e-10 2.90106719253959e-09 13.7942199015213
"A_06_P3511" 3.7340504 -0.109621166666667 26.4032758732391 4.66302525987673e-10 2.90502420361727e-09 13.7844128823175
"A_06_P4531" 2.64540193333333 -0.00726143333333333 26.3990007687093 4.66996343675833e-10 2.90502420361727e-09 13.7828466633049
"A_06_P3215" 2.97258786666667 -0.0597346666666667 26.3040834638922 4.82698721377855e-10 2.98169935967393e-09 13.7480030153025
"A_06_P6147" 7.08758643333333 -0.328921483333333 26.2974194322194 4.83822914965958e-10 2.98169935967393e-09 13.7455516437123
